epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean,experiment,fold
172,0.1203321244567632,1.4597896887644623e-06,5647300.0,15.28996753692627,536.2685546875,,,,ablation_a1_fg_aug,fold_0
173,0.1191412502899766,1.1180772538017026e-06,5647300.0,15.785648107528688,536.2685546875,,,,ablation_a1_fg_aug,fold_0
174,0.1214557118713855,8.217156947590066e-07,5647300.0,15.763074159622192,536.2685546875,,,,ablation_a1_fg_aug,fold_0
175,0.120600002631545,5.707952862381682e-07,5647300.0,15.442540407180786,536.2685546875,0.8717865839331168,9.227981972887434,1.0906510750452678,ablation_a1_fg_aug,fold_0
176,0.1214080855250358,3.653924610263704e-07,5647300.0,15.497991800308228,536.2685546875,,,,ablation_a1_fg_aug,fold_0
177,0.1212328039109706,2.0556978681392505e-07,5647300.0,15.407057762145996,536.2685546875,,,,ablation_a1_fg_aug,fold_0
178,0.1195960761979222,9.13759471356357e-08,5647300.0,15.569238662719728,536.2685546875,,,,ablation_a1_fg_aug,fold_0
179,0.1188115706667304,2.2845726541309564e-08,5647300.0,15.440918922424316,536.2685546875,,,,ablation_a1_fg_aug,fold_0
180,0.1220650656148791,0.0,5647300.0,15.383254528045654,536.2685546875,0.8720298833058654,9.104877310229858,1.0906510750452678,ablation_a1_fg_aug,fold_0
1,0.6812672743884226,4.1666666666666665e-05,12964114.0,27.01490807533264,1113.7138671875,,,,detailed_resattn_unet3d,fold_2
2,0.5676050911036631,6.25e-05,12964114.0,27.37928342819214,1113.7138671875,,,,detailed_resattn_unet3d,fold_2
3,0.4260308508140345,8.333333333333333e-05,12964114.0,26.73155426979065,1113.7138671875,,,,detailed_resattn_unet3d,fold_2
4,0.3766984119235227,0.0001041666666666,12964114.0,27.332139253616333,1113.7138671875,,,,detailed_resattn_unet3d,fold_2
5,0.3516438976706316,0.000125,12964114.0,27.07067394256592,1113.7138671875,0.3450076437772311,446.7677301515096,102.00401687622067,detailed_resattn_unet3d,fold_2
6,0.3327863136073574,0.0001458333333333,12964114.0,26.8705997467041,1165.29150390625,,,,detailed_resattn_unet3d,fold_2
7,0.3231886103749275,0.0001666666666666,12964114.0,26.926629304885864,1165.29150390625,,,,detailed_resattn_unet3d,fold_2
8,0.3139869065877671,0.0001875,12964114.0,26.729369640350345,1166.16650390625,,,,detailed_resattn_unet3d,fold_2
9,0.3001052849770834,0.0002083333333333,12964114.0,26.69685935974121,1165.29150390625,,,,detailed_resattn_unet3d,fold_2
10,0.3023139910850053,0.0002291666666666,12964114.0,27.279988527297974,1166.16650390625,0.5943284582632935,99.33724188705422,83.61254696846008,detailed_resattn_unet3d,fold_2
11,0.2888435712059857,0.00025,12964114.0,27.19616150856018,1165.46337890625,,,,detailed_resattn_unet3d,fold_2
12,0.2886172266832242,0.00025,12964114.0,26.670910120010376,1165.46337890625,,,,detailed_resattn_unet3d,fold_2
13,0.2799338458183532,0.000249989110209,12964114.0,26.926119089126587,1165.46337890625,,,,detailed_resattn_unet3d,fold_2
14,0.2794337841138865,0.0002499564427336,12964114.0,27.344868421554565,1165.46337890625,,,,detailed_resattn_unet3d,fold_2
15,0.2734446451455976,0.0002499020032655,12964114.0,27.06657099723816,1165.46337890625,0.7284304472779306,41.407770766499766,52.76456600427628,detailed_resattn_unet3d,fold_2
16,0.2679486786946654,0.0002498258012901,12964114.0,27.28124403953552,1164.00244140625,,,,detailed_resattn_unet3d,fold_2
17,0.2707465966620172,0.0002497278500847,12964114.0,26.87464714050293,1162.10400390625,,,,detailed_resattn_unet3d,fold_2
18,0.2613683072074006,0.0002496081667159,12964114.0,27.07554268836975,1162.10400390625,,,,detailed_resattn_unet3d,fold_2
19,0.261635326120692,0.0002494667720368,12964114.0,26.83070993423462,1162.10400390625,,,,detailed_resattn_unet3d,fold_2
20,0.2617373623264332,0.0002493036906838,12964114.0,27.00903415679932,1162.10400390625,0.7333743056166986,39.55764954426876,55.24734045267107,detailed_resattn_unet3d,fold_2
21,0.2586258538843443,0.0002491189510714,12964114.0,26.89355754852295,1166.57275390625,,,,detailed_resattn_unet3d,fold_2
22,0.2529776055881311,0.0002489125853882,12964114.0,27.01113247871399,1166.51806640625,,,,detailed_resattn_unet3d,fold_2
23,0.2513993469377358,0.0002486846295905,12964114.0,27.05234956741333,1165.43994140625,,,,detailed_resattn_unet3d,fold_2
24,0.2502682407048601,0.0002484351233967,12964114.0,27.30075764656067,1165.43994140625,,,,detailed_resattn_unet3d,fold_2
25,0.246605492895469,0.0002481641102799,12964114.0,26.69639086723328,1165.43994140625,0.795478839533766,21.45563118865322,26.721535792946806,detailed_resattn_unet3d,fold_2
26,0.2500859044957906,0.0002478716374604,12964114.0,27.33316254615784,1164.98681640625,,,,detailed_resattn_unet3d,fold_2
27,0.2449729220631221,0.0002475577558979,12964114.0,27.18563771247864,1166.56494140625,,,,detailed_resattn_unet3d,fold_2
28,0.2481420308273906,0.0002472225202818,12964114.0,26.60468435287476,1165.39306640625,,,,detailed_resattn_unet3d,fold_2
29,0.2419676789625858,0.0002468659890227,12964114.0,27.202699661254883,1165.39306640625,,,,detailed_resattn_unet3d,fold_2
30,0.2373206509510055,0.0002464882242412,12964114.0,27.24450206756592,1165.39306640625,0.7916179081619577,23.17671750782625,29.143284901976585,detailed_resattn_unet3d,fold_2
31,0.2384133515174333,0.0002460892917579,12964114.0,27.125534296035767,1165.97119140625,,,,detailed_resattn_unet3d,fold_2
32,0.2395493121196826,0.0002456692610815,12964114.0,27.218475103378296,1166.28369140625,,,,detailed_resattn_unet3d,fold_2
33,0.2337618838452423,0.0002452282053966,12964114.0,26.77959418296814,1166.28369140625,,,,detailed_resattn_unet3d,fold_2
34,0.2371397574121753,0.0002447662015513,12964114.0,26.613380432128903,1166.28369140625,,,,detailed_resattn_unet3d,fold_2
35,0.2415765539820616,0.0002442833300437,12964114.0,27.07403349876404,1166.28369140625,0.8029291828789539,20.176548890511796,10.865285456180573,detailed_resattn_unet3d,fold_2
36,0.2299849003475577,0.0002437796750076,12964114.0,27.051172733306885,1163.38525390625,,,,detailed_resattn_unet3d,fold_2
37,0.2306559976423159,0.0002432553241982,12964114.0,26.846368074417114,1163.78369140625,,,,detailed_resattn_unet3d,fold_2
38,0.2387249616440385,0.0002427103689767,12964114.0,27.469404697418213,1163.29931640625,,,,detailed_resattn_unet3d,fold_2
39,0.2293560657417401,0.0002421449042943,12964114.0,27.40548872947693,1163.78369140625,,,,detailed_resattn_unet3d,fold_2
40,0.2286322937191774,0.0002415590286755,12964114.0,27.05335998535156,1163.29931640625,0.808942236860971,19.014606546855216,12.29359965622425,detailed_resattn_unet3d,fold_2
41,0.2326204135703543,0.0002409528442014,12964114.0,27.15209412574768,1164.46337890625,,,,detailed_resattn_unet3d,fold_2
42,0.2340045018742481,0.0002403264564917,12964114.0,27.209750652313232,1164.46337890625,,,,detailed_resattn_unet3d,fold_2
43,0.2280224535303811,0.0002396799746858,12964114.0,27.32416343688965,1164.46337890625,,,,detailed_resattn_unet3d,fold_2
44,0.2258130673629542,0.0002390135114248,12964114.0,27.09579062461853,1164.46337890625,,,,detailed_resattn_unet3d,fold_2
45,0.2178909470094368,0.0002383271828309,12964114.0,27.25434374809265,1164.46337890625,0.8123232488765136,18.42277581129284,9.873578146100044,detailed_resattn_unet3d,fold_2
46,0.2254542671532059,0.0002376211084878,12964114.0,27.066209077835083,1164.23681640625,,,,detailed_resattn_unet3d,fold_2
47,0.2238260605494389,0.0002368954114193,12964114.0,27.16229367256165,1164.43994140625,,,,detailed_resattn_unet3d,fold_2
48,0.2244702504057797,0.0002361502180687,12964114.0,27.199451208114624,1164.43994140625,,,,detailed_resattn_unet3d,fold_2
49,0.2190642143056417,0.0002353856582758,12964114.0,26.923123359680176,1164.23681640625,,,,detailed_resattn_unet3d,fold_2
50,0.2219694902499517,0.0002346018652551,12964114.0,27.27372932434082,1164.23681640625,0.8142151027203477,17.618054732866856,9.72387365996837,detailed_resattn_unet3d,fold_2
51,0.2200213294709101,0.000233798975572,12964114.0,26.846134185791016,1165.74462890625,,,,detailed_resattn_unet3d,fold_2
52,0.2185078236895302,0.0002329771291193,12964114.0,27.008183002471924,1165.74462890625,,,,detailed_resattn_unet3d,fold_2
53,0.2183201230751971,0.0002321364690927,12964114.0,26.932302236557007,1165.74462890625,,,,detailed_resattn_unet3d,fold_2
54,0.2230656887016569,0.0002312771419662,12964114.0,27.17161512374878,1165.74462890625,,,,detailed_resattn_unet3d,fold_2
55,0.2212503532646224,0.0002303992974659,12964114.0,27.29831290245056,1165.74462890625,0.8146406008419246,17.330865497731665,9.283057495951653,detailed_resattn_unet3d,fold_2
56,0.2201635162346065,0.0002295030885445,12964114.0,27.14586639404297,1168.86181640625,,,,detailed_resattn_unet3d,fold_2
57,0.2168264300950492,0.0002285886713546,12964114.0,26.805172443389893,1166.36962890625,,,,detailed_resattn_unet3d,fold_2
58,0.2174589488810549,0.000227656205221,12964114.0,27.029387950897217,1168.86181640625,,,,detailed_resattn_unet3d,fold_2
59,0.2187433189106983,0.0002267058526136,12964114.0,26.92402195930481,1166.55712890625,,,,detailed_resattn_unet3d,fold_2
60,0.2130064046165595,0.0002257377791186,12964114.0,26.927879571914676,1168.86181640625,0.8153933620059324,17.34028133607455,9.866505548357964,detailed_resattn_unet3d,fold_2
61,0.2186443177439893,0.00022475215341,12964114.0,27.30830335617065,1167.65869140625,,,,detailed_resattn_unet3d,fold_2
62,0.2142008649728571,0.0002237491472198,12964114.0,26.832759380340576,1167.37744140625,,,,detailed_resattn_unet3d,fold_2
63,0.2140601149294525,0.0002227289353085,12964114.0,26.96593928337097,1166.53369140625,,,,detailed_resattn_unet3d,fold_2
64,0.2152449225929255,0.0002216916954343,12964114.0,27.13369846343994,1166.90087890625,,,,detailed_resattn_unet3d,fold_2
65,0.213628909123751,0.0002206376083226,12964114.0,27.07858967781067,1166.18994140625,0.8142127500745788,17.557009551169017,9.30656324326992,detailed_resattn_unet3d,fold_2
66,0.2137811846720675,0.0002195668576339,12964114.0,26.719143629074097,1165.16650390625,,,,detailed_resattn_unet3d,fold_2
67,0.2135014944848441,0.0002184796299322,12964114.0,26.986241817474365,1165.11962890625,,,,detailed_resattn_unet3d,fold_2
68,0.2112124456713597,0.0002173761146525,12964114.0,26.79202651977539,1165.16650390625,,,,detailed_resattn_unet3d,fold_2
69,0.2102083658489088,0.0002162565040676,12964114.0,27.001991271972656,1165.11962890625,,,,detailed_resattn_unet3d,fold_2
70,0.2094570364182194,0.0002151209932546,12964114.0,26.85352325439453,1165.11962890625,0.8184682739525315,16.342496637520224,8.749467507004738,detailed_resattn_unet3d,fold_2
71,0.2073643209102253,0.0002139697800612,12964114.0,26.816068410873413,1164.18994140625,,,,detailed_resattn_unet3d,fold_2
72,0.2147679830280443,0.0002128030650709,12964114.0,26.984740018844604,1164.18994140625,,,,detailed_resattn_unet3d,fold_2
73,0.2113389028114687,0.0002116210515682,12964114.0,27.01530170440674,1164.18994140625,,,,detailed_resattn_unet3d,fold_2
74,0.2096695306633288,0.0002104239455033,12964114.0,26.7960205078125,1164.18994140625,,,,detailed_resattn_unet3d,fold_2
75,0.2101017162979891,0.0002092119554558,12964114.0,27.03978729248047,1164.18994140625,0.8150241144141155,17.363441486794976,11.897203668951988,detailed_resattn_unet3d,fold_2
76,0.2064555097992221,0.0002079852925988,12964114.0,26.88572859764099,1166.22119140625,,,,detailed_resattn_unet3d,fold_2
77,0.2099266204362114,0.0002067441706621,12964114.0,27.09920620918274,1165.67431640625,,,,detailed_resattn_unet3d,fold_2
78,0.2093300879544889,0.0002054888058944,12964114.0,27.093338012695312,1165.93994140625,,,,detailed_resattn_unet3d,fold_2
79,0.2082313523472597,0.0002042194170265,12964114.0,27.18103051185608,1165.93994140625,,,,detailed_resattn_unet3d,fold_2
80,0.2113146073340127,0.0002029362252323,12964114.0,27.037105798721317,1165.93994140625,0.8160838070905031,17.208788541974982,8.842158481478691,detailed_resattn_unet3d,fold_2
81,0.2088101537665352,0.0002016394540909,12964114.0,26.949411869049072,1165.95556640625,,,,detailed_resattn_unet3d,fold_2
82,0.206185660497638,0.0002003293295474,12964114.0,26.73866844177246,1165.97900390625,,,,detailed_resattn_unet3d,fold_2
83,0.20889482627778,0.0001990060798734,12964114.0,26.944748163223267,1165.79150390625,,,,detailed_resattn_unet3d,fold_2
84,0.210541763730968,0.0001976699356276,12964114.0,26.89619541168213,1165.79150390625,,,,detailed_resattn_unet3d,fold_2
85,0.2099113637814298,0.0001963211296153,12964114.0,27.105100393295288,1165.79150390625,0.8140850110299671,17.59772407336183,8.311774611473083,detailed_resattn_unet3d,fold_2
86,0.2021968122183655,0.000194959896848,12964114.0,26.86240267753601,1165.64306640625,,,,detailed_resattn_unet3d,fold_2
87,0.2038353538761536,0.0001935864745022,12964114.0,27.11699223518372,1164.30712890625,,,,detailed_resattn_unet3d,fold_2
88,0.2083871126330147,0.0001922011018785,12964114.0,26.699442863464355,1165.95556640625,,,,detailed_resattn_unet3d,fold_2
89,0.2052553734198833,0.0001908040203596,12964114.0,26.708943605422974,1165.72119140625,,,,detailed_resattn_unet3d,fold_2
90,0.2037597329358208,0.0001893954733683,12964114.0,26.8699369430542,1167.33056640625,0.8185929169215392,16.351731655152186,8.210637658834457,detailed_resattn_unet3d,fold_2
91,0.2073820815809691,0.0001879757063251,12964114.0,26.876025915145878,1166.51806640625,,,,detailed_resattn_unet3d,fold_2
92,0.2066570685322707,0.0001865449666055,12964114.0,27.12978172302246,1167.32275390625,,,,detailed_resattn_unet3d,fold_2
93,0.2063180615167393,0.0001851035034967,12964114.0,26.696917057037357,1167.32275390625,,,,detailed_resattn_unet3d,fold_2
94,0.1997062994244819,0.0001836515681546,12964114.0,26.875019073486328,1167.32275390625,,,,detailed_resattn_unet3d,fold_2
95,0.2031076449590424,0.0001821894135594,12964114.0,27.10530805587769,1167.32275390625,0.8163007162144771,17.03760827810236,8.843667334318141,detailed_resattn_unet3d,fold_2
96,0.2012078926976149,0.000180717294472,12964114.0,26.8610098361969,1166.26806640625,,,,detailed_resattn_unet3d,fold_2
97,0.2005447296736141,0.0001792354673896,12964114.0,26.61022543907165,1166.26806640625,,,,detailed_resattn_unet3d,fold_2
98,0.2040868848950291,0.0001777441905008,12964114.0,27.01662516593933,1166.26806640625,,,,detailed_resattn_unet3d,fold_2
99,0.2020830773593237,0.0001762437236407,12964114.0,27.122822046279907,1166.26806640625,,,,detailed_resattn_unet3d,fold_2
100,0.2024512261850759,0.0001747343282456,12964114.0,27.136881351470947,1166.26806640625,0.8101266461047776,18.66107900751589,9.969837930798924,detailed_resattn_unet3d,fold_2
101,0.2081377478704477,0.0001732162673074,12964114.0,26.86457133293152,1164.68212890625,,,,detailed_resattn_unet3d,fold_2
102,0.2006907544952506,0.0001716898053281,12964114.0,26.608275651931763,1164.68212890625,,,,detailed_resattn_unet3d,fold_2
103,0.2006846298463642,0.0001701552082733,12964114.0,26.78358674049377,1164.68212890625,,,,detailed_resattn_unet3d,fold_2
104,0.1981881660952543,0.0001686127435261,12964114.0,27.134063482284542,1164.68212890625,,,,detailed_resattn_unet3d,fold_2
105,0.2009957877836401,0.0001670626798403,12964114.0,26.85552215576172,1164.68212890625,0.809628851710803,18.78781208392658,11.650533068180067,detailed_resattn_unet3d,fold_2
106,0.1981117769336575,0.0001655052872938,12964114.0,26.53164649009705,1166.39306640625,,,,detailed_resattn_unet3d,fold_2
107,0.1994068346296747,0.0001639408372416,12964114.0,26.89602541923523,1166.43212890625,,,,detailed_resattn_unet3d,fold_2
108,0.1980663280313213,0.0001623696022682,12964114.0,26.574376583099365,1166.43212890625,,,,detailed_resattn_unet3d,fold_2
109,0.1973426253922904,0.0001607918561402,12964114.0,26.79102897644043,1166.43212890625,,,,detailed_resattn_unet3d,fold_2
110,0.1957870367914438,0.000159207873759,12964114.0,26.571744203567505,1166.43212890625,0.8079679298371625,19.03195997674443,12.100858673453333,detailed_resattn_unet3d,fold_2
111,0.1984457337530329,0.0001576179311122,12964114.0,26.847899198532104,1165.15869140625,,,,detailed_resattn_unet3d,fold_2
112,0.1991069163971891,0.0001560223052262,12964114.0,26.97183346748352,1165.15869140625,,,,detailed_resattn_unet3d,fold_2
113,0.1979558244347572,0.0001544212741176,12964114.0,26.768964290618896,1165.01806640625,,,,detailed_resattn_unet3d,fold_2
114,0.1921813600153351,0.0001528151167445,12964114.0,26.68666958808899,1165.01806640625,,,,detailed_resattn_unet3d,fold_2
115,0.1979438851509864,0.0001512041129585,12964114.0,27.12725234031677,1165.01806640625,0.8148510991990057,17.362133575485267,8.862215727567673,detailed_resattn_unet3d,fold_2
116,0.1977064287833248,0.0001495885434556,12964114.0,27.055789470672607,1167.12744140625,,,,detailed_resattn_unet3d,fold_2
117,0.195158856222406,0.000147968689727,12964114.0,27.21646404266357,1168.15869140625,,,,detailed_resattn_unet3d,fold_2
118,0.1978115254905835,0.0001463448340108,12964114.0,26.83535432815552,1167.68994140625,,,,detailed_resattn_unet3d,fold_2
119,0.1940757748282825,0.0001447172592421,12964114.0,26.86773991584778,1167.12744140625,,,,detailed_resattn_unet3d,fold_2
120,0.1923098094994202,0.0001430862490041,12964114.0,27.763362646102905,1166.65087890625,0.8127287219333216,18.060622490390173,8.993902087211579,detailed_resattn_unet3d,fold_2
121,0.2006664265257617,0.0001414520874786,12964114.0,27.06846070289612,1166.20556640625,,,,detailed_resattn_unet3d,fold_2
122,0.1949699828013157,0.0001398150593964,12964114.0,26.81211519241333,1166.20556640625,,,,detailed_resattn_unet3d,fold_2
123,0.1952109191721926,0.0001381754499878,12964114.0,26.50849556922913,1164.19775390625,,,,detailed_resattn_unet3d,fold_2
124,0.1952947850416725,0.0001365335449329,12964114.0,27.07900905609131,1164.54931640625,,,,detailed_resattn_unet3d,fold_2
125,0.1975318715364361,0.0001348896303116,12964114.0,26.838433265686035,1166.20556640625,0.8101111956927161,18.572974131428364,23.215046629309462,detailed_resattn_unet3d,fold_2
126,0.1966176025647049,0.0001332439925543,12964114.0,26.649712324142456,1167.54931640625,,,,detailed_resattn_unet3d,fold_2
127,0.1968794675000632,0.0001315969183913,12964114.0,26.57034730911255,1167.54931640625,,,,detailed_resattn_unet3d,fold_2
128,0.1919141835533082,0.0001299486948032,12964114.0,26.71224594116211,1167.54931640625,,,,detailed_resattn_unet3d,fold_2
129,0.1924583753935662,0.0001282996089712,12964114.0,26.592970371246334,1167.54931640625,,,,detailed_resattn_unet3d,fold_2
130,0.1941531628835946,0.0001266499482263,12964114.0,26.47995924949646,1167.54931640625,0.8102068787655199,18.770214829458094,9.581500098109244,detailed_resattn_unet3d,fold_2
131,0.1964574738716085,0.000125,12964114.0,26.59913206100464,1164.99462890625,,,,detailed_resattn_unet3d,fold_2
132,0.1999106459940473,0.0001233500517736,12964114.0,26.71610116958618,1164.67431640625,,,,detailed_resattn_unet3d,fold_2
133,0.1970455606052209,0.0001217003910287,12964114.0,26.72174859046936,1164.67431640625,,,,detailed_resattn_unet3d,fold_2
134,0.2244199972736273,0.0001200513051967,12964114.0,26.7646164894104,1165.34619140625,,,,detailed_resattn_unet3d,fold_2
135,0.2620906107010641,0.0001184030816086,12964114.0,26.74268674850464,1164.67431640625,0.7867718722797776,20.21788092333679,9.707189738750458,detailed_resattn_unet3d,fold_2
136,0.3269459054301986,0.0001167560074456,12964114.0,27.486709117889404,1166.83056640625,,,,detailed_resattn_unet3d,fold_2
137,0.4402476410601246,0.0001151103696883,12964114.0,26.014467239379883,2004.96435546875,,,,detailed_resattn_unet3d,fold_2
138,0.5793662473107829,0.000113466455067,12964114.0,22.087345838546756,2008.73583984375,,,,detailed_resattn_unet3d,fold_2
139,0.5262802224606276,0.0001118245500121,12964114.0,21.100472688674927,2006.91552734375,,,,detailed_resattn_unet3d,fold_2
140,0.5640849582850933,0.0001101849406035,12964114.0,21.016181468963623,2007.85302734375,0.7044908575927002,26.02186058650675,13.562205141782758,detailed_resattn_unet3d,fold_2
141,0.5262405216693878,0.0001085479125213,12964114.0,21.07386445999145,2005.79052734375,,,,detailed_resattn_unet3d,fold_2
142,0.5777476310729981,0.0001069137509958,12964114.0,21.03624415397644,2005.44677734375,,,,detailed_resattn_unet3d,fold_2
143,0.5998459756374359,0.0001052827407578,12964114.0,21.099353313446045,2006.18115234375,,,,detailed_resattn_unet3d,fold_2
144,0.7128342390060425,0.0001036551659891,12964114.0,21.226788997650143,2005.74365234375,,,,detailed_resattn_unet3d,fold_2
145,0.6438105702400208,0.0001020313102729,12964114.0,21.09207415580749,2006.18115234375,0.7015945743474292,26.09613579667585,14.10346007347106,detailed_resattn_unet3d,fold_2
146,0.5221461653709412,0.0001004114565443,12964114.0,20.56783938407898,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
147,0.6959631045659384,9.879588704143169e-05,12964114.0,20.83227634429932,2008.60205078125,,,,detailed_resattn_unet3d,fold_2
148,0.4470035284757614,9.718488325546072e-05,12964114.0,20.66651678085327,2005.42333984375,,,,detailed_resattn_unet3d,fold_2
149,0.0,9.557872588239472e-05,12964114.0,20.558311462402344,2004.61865234375,,,,detailed_resattn_unet3d,fold_2
150,0.5316573530435562,9.397769477372205e-05,12964114.0,20.850611209869385,2007.27490234375,0.7001804695449064,26.17308355845181,22.557812923192973,detailed_resattn_unet3d,fold_2
151,0.7721796631813049,9.238206888774792e-05,12964114.0,20.988011360168457,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
152,0.6582716107368469,9.079212624098963e-05,12964114.0,20.72507238388061,2004.93115234375,,,,detailed_resattn_unet3d,fold_2
153,0.0,8.920814385973594e-05,12964114.0,20.609042406082157,2005.11865234375,,,,detailed_resattn_unet3d,fold_2
154,0.0,8.763039773177872e-05,12964114.0,20.885220050811768,2004.91552734375,,,,detailed_resattn_unet3d,fold_2
155,0.0,8.605916275832606e-05,12964114.0,20.87942099571228,2005.15771484375,0.6997975695753379,26.195089279461826,22.710308641195272,detailed_resattn_unet3d,fold_2
156,0.3999095857143402,8.449471270610429e-05,12964114.0,20.906694173812863,2005.11865234375,,,,detailed_resattn_unet3d,fold_2
157,0.0,8.293732015965764e-05,12964114.0,20.555333614349365,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
158,0.6654223799705505,8.138725647385417e-05,12964114.0,20.75655841827393,2007.15380859375,,,,detailed_resattn_unet3d,fold_2
159,0.5516335666179657,7.984479172660588e-05,12964114.0,20.912169694900516,2006.68115234375,,,,detailed_resattn_unet3d,fold_2
160,0.0,7.831019467181105e-05,12964114.0,20.42978239059448,2005.15771484375,0.6986290583967469,26.23810642316436,22.96940256357192,detailed_resattn_unet3d,fold_2
161,0.4329203069210052,7.678373269252755e-05,12964114.0,21.256507635116577,2005.64208984375,,,,detailed_resattn_unet3d,fold_2
162,0.0,7.526567175438491e-05,12964114.0,20.909761667251587,2004.91552734375,,,,detailed_resattn_unet3d,fold_2
163,0.7182478308677673,7.375627635924331e-05,12964114.0,20.82964563369751,2006.67333984375,,,,detailed_resattn_unet3d,fold_2
164,0.0,7.225580949910779e-05,12964114.0,21.115875720977783,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
165,1.1057617664337158,7.076453261030524e-05,12964114.0,21.038715839385983,2005.11865234375,0.6978061096904113,26.274619330450754,23.192065322399134,detailed_resattn_unet3d,fold_2
166,0.4457665532827377,6.928270552793273e-05,12964114.0,20.993736267089844,2005.02490234375,,,,detailed_resattn_unet3d,fold_2
167,0.8051094710826874,6.781058644058461e-05,12964114.0,20.900227308273315,2005.49365234375,,,,detailed_resattn_unet3d,fold_2
168,0.5813465118408203,6.634843184536674e-05,12964114.0,20.57389068603516,2008.80615234375,,,,detailed_resattn_unet3d,fold_2
169,1.3251904249191284,6.489649650320508e-05,12964114.0,21.0456600189209,2005.75146484375,,,,detailed_resattn_unet3d,fold_2
170,0.0,6.345503339445722e-05,12964114.0,21.07458090782165,2005.11865234375,0.6967945501794643,26.338034655479824,23.399093067646007,detailed_resattn_unet3d,fold_2
171,0.4006465077400207,6.202429367483386e-05,12964114.0,21.244791746139526,2007.22802734375,,,,detailed_resattn_unet3d,fold_2
172,0.7979043126106262,6.060452663163799e-05,12964114.0,21.014883756637573,2005.29443359375,,,,detailed_resattn_unet3d,fold_2
173,0.0,5.919597964033051e-05,12964114.0,20.799153089523315,2005.11865234375,,,,detailed_resattn_unet3d,fold_2
174,0.0,5.779889812142781e-05,12964114.0,20.86446762084961,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
175,0.7480631470680237,5.64135254977408e-05,12964114.0,20.704140663146973,2005.15771484375,0.6959805694699938,26.39406867334263,23.493501120805725,detailed_resattn_unet3d,fold_2
176,0.0,5.504010315196151e-05,12964114.0,20.7502179145813,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
177,0.4370190501213074,5.367887038460565e-05,12964114.0,20.591876745224,2005.61865234375,,,,detailed_resattn_unet3d,fold_2
178,0.0,5.233006437231754e-05,12964114.0,20.9820556640625,2004.61865234375,,,,detailed_resattn_unet3d,fold_2
179,0.4720494747161865,5.099392012654523e-05,12964114.0,20.980692863464355,2005.11865234375,,,,detailed_resattn_unet3d,fold_2
180,0.0,4.967067045259296e-05,12964114.0,21.109699010849,2005.11865234375,0.695497679746433,26.410388905669585,23.511121827363965,detailed_resattn_unet3d,fold_2
181,0.0,4.836054590905788e-05,12964114.0,20.989609956741333,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
182,0.0,4.706377476765832e-05,12964114.0,20.722919940948486,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
183,0.0,4.578058297346048e-05,12964114.0,20.47472596168518,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
184,0.0,4.451119410551055e-05,12964114.0,21.08081340789795,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
185,0.0,4.325582933787898e-05,12964114.0,21.20487809181213,2005.02490234375,0.695497679746433,26.410388905669585,23.511121827363965,detailed_resattn_unet3d,fold_2
186,0.0,4.201470740112398e-05,12964114.0,20.984440565109253,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
187,0.0,4.078804454418035e-05,12964114.0,20.64293575286865,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
188,0.0,3.957605449668142e-05,12964114.0,20.74366044998169,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
189,0.5615774989128113,3.8378948431719145e-05,12964114.0,20.790502309799194,2005.193359375,,,,detailed_resattn_unet3d,fold_2
190,0.0,3.719693492905019e-05,12964114.0,20.88623952865601,2005.02490234375,0.6952544693136167,26.40199775724356,23.51229317784309,detailed_resattn_unet3d,fold_2
191,0.0,3.603021993875365e-05,12964114.0,21.06653928756714,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
192,0.5499222278594971,3.4879006745346926e-05,12964114.0,20.89470052719116,2006.22802734375,,,,detailed_resattn_unet3d,fold_2
193,0.0,3.374349593236625e-05,12964114.0,20.620423793792725,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
194,0.0,3.262388534741763e-05,12964114.0,20.965336799621586,2005.11865234375,,,,detailed_resattn_unet3d,fold_2
195,0.0,3.152037006770443e-05,12964114.0,20.57077932357788,2005.11865234375,0.6949134827183437,26.4266766742018,23.51810844540596,detailed_resattn_unet3d,fold_2
196,0.0,3.043314236603803e-05,12964114.0,20.538037300109863,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
197,0.0,2.9362391677336494e-05,12964114.0,20.64377188682556,2005.11865234375,,,,detailed_resattn_unet3d,fold_2
198,0.0,2.8308304565618365e-05,12964114.0,20.8948757648468,2005.15771484375,,,,detailed_resattn_unet3d,fold_2
199,0.4169477224349975,2.7271064691496277e-05,12964114.0,21.0216121673584,2005.19677734375,,,,detailed_resattn_unet3d,fold_2
